Ano,Mês,Hospital,Internações,Lotação Máxima,Ocupação
2023,2,2077655 ASSOC AACD V CLEMENTINO,39,56,69.64285714285714
2023,3,2077655 ASSOC AACD V CLEMENTINO,4,56,7.142857142857142
2023,4,2077655 ASSOC AACD V CLEMENTINO,9,56,16.071428571428573
2023,5,2077655 ASSOC AACD V CLEMENTINO,20,56,35.714285714285715
2023,6,2077655 ASSOC AACD V CLEMENTINO,6,56,10.714285714285714
2023,7,2077655 ASSOC AACD V CLEMENTINO,3,56,5.357142857142857
2008,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2008,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,8,634,1.2618296529968454
2008,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,20,634,3.1545741324921135
2008,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2008,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,20,634,3.1545741324921135
2008,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,1,634,0.15772870662460567
2008,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,10,634,1.5772870662460567
2008,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,10,634,1.5772870662460567
2008,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,10,634,1.5772870662460567
2008,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,9,634,1.4195583596214512
2008,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,1,634,0.15772870662460567
2008,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2009,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2009,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2009,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,4,634,0.6309148264984227
2009,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,8,634,1.2618296529968454
2009,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,16,634,2.5236593059936907
2009,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,5,634,0.7886435331230284
2009,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,7,634,1.1041009463722398
2009,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,48,634,7.570977917981073
2009,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,8,634,1.2618296529968454
2009,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,1,634,0.15772870662460567
2009,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,5,634,0.7886435331230284
2009,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,27,634,4.2586750788643535
2010,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,25,634,3.943217665615142
2010,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2010,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,2,634,0.31545741324921134
2010,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2010,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,19,634,2.996845425867508
2010,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,28,634,4.416403785488959
2010,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,5,634,0.7886435331230284
2010,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,8,634,1.2618296529968454
2010,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2010,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,17,634,2.6813880126182967
2010,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,18,634,2.8391167192429023
2010,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,138,634,21.766561514195583
2011,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,66,634,10.410094637223976
2011,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,62,634,9.779179810725552
2011,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,57,634,8.990536277602523
2011,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2011,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2011,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2011,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,20,634,3.1545741324921135
2011,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,21,634,3.3123028391167195
2011,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2011,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,14,634,2.2082018927444795
2011,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2011,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,45,634,7.097791798107256
2012,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,39,634,6.151419558359621
2012,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,4,634,0.6309148264984227
2012,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2012,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,24,634,3.7854889589905363
2012,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,72,634,11.35646687697161
2013,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,27,634,4.2586750788643535
2013,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,70,634,11.041009463722396
2013,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,36,634,5.678233438485805
2013,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,6,634,0.9463722397476341
2013,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,72,634,11.35646687697161
2013,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,75,634,11.829652996845425
2013,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,29,634,4.574132492113565
2013,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,47,634,7.413249211356467
2013,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,8,634,1.2618296529968454
2013,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,32,634,5.047318611987381
2013,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,24,634,3.7854889589905363
2013,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2014,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,13,634,2.050473186119874
2014,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,47,634,7.413249211356467
2014,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,16,634,2.5236593059936907
2014,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,113,634,17.823343848580443
2014,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,71,634,11.198738170347003
2014,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,7,634,1.1041009463722398
2014,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2014,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,48,634,7.570977917981073
2014,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,9,634,1.4195583596214512
2014,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,14,634,2.2082018927444795
2014,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2014,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,36,634,5.678233438485805
2015,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,14,634,2.2082018927444795
2015,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,7,634,1.1041009463722398
2015,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,5,634,0.7886435331230284
2015,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,23,634,3.627760252365931
2015,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2015,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,13,634,2.050473186119874
2015,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,0,634,0.0
2015,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,31,634,4.889589905362776
2015,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,112,634,17.665615141955836
2015,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,17,634,2.6813880126182967
2015,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,62,634,9.779179810725552
2015,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,76,634,11.987381703470032
2016,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,20,634,3.1545741324921135
2016,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,40,634,6.309148264984227
2016,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,56,634,8.832807570977918
2016,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,38,634,5.993690851735016
2016,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,37,634,5.83596214511041
2016,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,37,634,5.83596214511041
2016,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,89,634,14.037854889589903
2016,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,37,634,5.83596214511041
2016,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,61,634,9.621451104100947
2016,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,16,634,2.5236593059936907
2016,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,95,634,14.98422712933754
2016,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,120,634,18.92744479495268
2017,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,39,634,6.151419558359621
2017,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,140,634,22.082018927444793
2017,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,110,634,17.350157728706623
2017,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,77,634,12.145110410094636
2017,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,144,634,22.71293375394322
2017,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,40,634,6.309148264984227
2017,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,18,634,2.8391167192429023
2017,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,36,634,5.678233438485805
2017,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,22,634,3.4700315457413247
2017,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,75,634,11.829652996845425
2017,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,84,634,13.249211356466878
2017,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,152,634,23.974763406940063
2018,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,71,634,11.198738170347003
2018,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,29,634,4.574132492113565
2018,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,65,634,10.25236593059937
2018,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,31,634,4.889589905362776
2018,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,91,634,14.353312302839116
2018,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,12,634,1.8927444794952681
2018,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,28,634,4.416403785488959
2018,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,30,634,4.73186119873817
2018,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,64,634,10.094637223974763
2018,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,110,634,17.350157728706623
2018,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,19,634,2.996845425867508
2018,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,128,634,20.189274447949526
2019,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,35,634,5.520504731861198
2019,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,50,634,7.886435331230284
2019,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,25,634,3.943217665615142
2019,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,33,634,5.205047318611988
2019,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,77,634,12.145110410094636
2019,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,68,634,10.725552050473187
2019,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,40,634,6.309148264984227
2019,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,166,634,26.18296529968454
2019,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,47,634,7.413249211356467
2019,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,34,634,5.3627760252365935
2019,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,70,634,11.041009463722396
2019,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,59,634,9.305993690851736
2020,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,63,634,9.936908517350158
2020,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,24,634,3.7854889589905363
2020,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,89,634,14.037854889589903
2020,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,132,634,20.82018927444795
2020,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,82,634,12.933753943217665
2020,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,42,634,6.624605678233439
2020,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,69,634,10.883280757097792
2020,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,55,634,8.675078864353312
2020,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,54,634,8.517350157728707
2020,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,103,634,16.246056782334385
2020,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,61,634,9.621451104100947
2020,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,66,634,10.410094637223976
2021,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,102,634,16.08832807570978
2021,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,43,634,6.782334384858044
2021,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,48,634,7.570977917981073
2021,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,51,634,8.04416403785489
2021,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,119,634,18.769716088328074
2021,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,38,634,5.993690851735016
2021,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,108,634,17.034700315457414
2021,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,112,634,17.665615141955836
2021,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,50,634,7.886435331230284
2021,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,105,634,16.561514195583594
2021,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,30,634,4.73186119873817
2021,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,126,634,19.873817034700316
2022,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,54,634,8.517350157728707
2022,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,141,634,22.239747634069403
2022,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,197,634,31.07255520504732
2022,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,43,634,6.782334384858044
2022,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,85,634,13.406940063091483
2022,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,76,634,11.987381703470032
2022,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,71,634,11.198738170347003
2022,8,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,101,634,15.930599369085174
2022,9,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,120,634,18.92744479495268
2022,10,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,147,634,23.186119873817034
2022,11,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,122,634,19.242902208201894
2022,12,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,133,634,20.977917981072554
2023,1,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,261,634,41.16719242902208
2023,2,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,58,634,9.14826498422713
2023,3,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,259,634,40.851735015772874
2023,4,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,175,634,27.602523659305994
2023,5,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,241,634,38.01261829652997
2023,6,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,634,634,100.0
2023,7,2078287 CENTRO DE REFERENCIA DA SAUDE DA MULHER,320,634,50.473186119873816
2008,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2008,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2009,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2010,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2011,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2012,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2013,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,9,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,10,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,11,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2014,12,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,1,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,2,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,3,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,4,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,5,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,6,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,7,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
2015,8,2077957 CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,0,68,0.0
